inspection_date,premises_name,address,city,state,zip,state_id,establishment_type,final_score,grade,inspector_id
6/25/2025,FUSION NINE,1012-150 MORRISVILLE PKY,MORRISVILLE,NC,27560-9367,4092018177,1 - Restaurant,93.50,A,2587
6/25/2025,JERSEY MIKE'S #3024,701 CARY TOWNE BLVD,CARY,NC,27511,4092018999,1 - Restaurant,94,A,3171
6/25/2025,KING CHEF,4644 CAPITAL BLVD,RALEIGH,NC,27604,4092014028,1 - Restaurant,95.50,A,2178
6/25/2025,LOS TRES MAGUEYES,10120 GREEN LEVEL CHURCH RD,CARY,NC,27519,4092016135,1 - Restaurant,93,A,3092
6/25/2025,LOVEGRASS KITCHEN,300 S MAIN ST STE 108,HOLLY SPRINGS,NC,27540,4092019320,1 - Restaurant,98.50,A,2701
6/25/2025,OUTBACK #3443,901 WALNUT ST,CARY,NC,27511,4092017708,1 - Restaurant,94.50,A,3171
6/25/2025,RUTH'S CHRIS STEAKHOUSE,2010 RENNAISANCE PARK PL,CARY,NC,27513,4092014126,1 - Restaurant,99,A,2800
6/25/2025,THAI TWIST,1408 HARDIMONT RD,RALEIGH,NC,27609,4092019475,1 - Restaurant,96,A,2802
6/25/2025,TROPICAL SMOOTHIE CAFE,1009 STADIUM DR SUITE 120,WAKE FOREST,NC,27587,4092019678,1 - Restaurant,96,A,2700
6/25/2025,VIVACE,4209 LASSITER MILL RD,RALEIGH,NC,27609,4092014536,1 - Restaurant,95.50,A,2802
6/24/2025,ABBOTSWOOD ASSISTED LIVING DINING SERVICES,7900 CREEDMOOR RD,RALEIGH,NC,27613-4382,4092013354,1 - Restaurant,96.50,A,2918
6/24/2025,BAD DADDY'S BURGER BAR,9402-103 FALLS OF NEUSE RD,RALEIGH,NC,27615,4092017616,1 - Restaurant,97,A,2698
6/24/2025,BELLA ITALIA RISTORANTE,10630 DURANT RD UNIT 101,RALEIGH,NC,27614,4092019071,1 - Restaurant,97,A,2698
6/24/2025,BIG AIR,6421 HILBURN DR,RALEIGH,NC,27613,4092018910,1 - Restaurant,97.50,A,2918
6/24/2025,BIG ED'S CITY MARKET RESTAURANT,220 WOLFE ST,RALEIGH,NC,27601,4092014486,1 - Restaurant,98,A,1953
6/24/2025,CHIDO TACO #3,555 FAYETTEVILLE ST 100,RALEIGH,NC,27601,4092019175,1 - Restaurant,95.50,A,1953
